Date,Close,RSI
2000-09-11,41.71875,50.52083332743924
2000-09-12,39.6875,42.43792324627264
2000-09-13,40.90625,48.19532908246465
2000-09-14,42.46875,50.40650406045079
2000-09-15,39.15625,41.54103852284583
2000-09-18,38.234375,36.11814345718466
2000-09-19,39.65625,39.14790996502601
2000-09-20,39.96875,39.342948715124095
2000-09-21,39.46875,33.91959798740436
2000-09-22,40.3671875,34.11273486174822
2000-09-25,39.375,33.73245251608387
2000-09-26,39.71875,36.63829786954656
2000-09-27,39.9375,33.93966281895209
2000-09-28,40.7421875,42.11547791967632
2000-09-29,39.375,42.63261296284884
2000-10-02,39.375,48.873873868942454
2000-10-03,34.75,32.188065096849854
2000-10-04,34.0625,24.380952378871868
2000-10-05,34.15625,31.042654025140493
2000-10-06,33.8125,32.46592316863823
2000-10-09,33.375,22.98387096497399
2000-10-10,32.3125,19.065656563499644
2000-10-11,31.125,18.06220095500194
2000-10-12,31.5,14.641744546651836
2000-10-13,35.625,38.035892319633085
2000-10-16,34.5625,34.2707340294846
2000-10-17,33.6875,31.668194314539434
2000-10-18,33.5625,28.066825773255573
2000-10-19,36.375,41.57894736515309
2000-10-20,35.25,39.10891088819789
2000-10-23,34.0625,47.78225806020031
2000-10-24,35.8125,55.28301886325154
2000-10-25,34.375,50.6108202403711
2000-10-26,34.0625,50.699300695329846
2000-10-27,34.1875,52.31316725561632
2000-10-30,31.625,48.19672130793572
2000-10-31,33.0,54.870129866139315
2000-11-01,31.375,49.6951219478257
2000-11-02,29.5625,33.33333333076746
2000-11-03,30.3125,38.11188810890313
2000-11-06,27.9375,35.16129032003997
2000-11-07,26.5625,33.03030302806097
2000-11-08,24.8125,20.4472843435846
2000-11-09,27.1875,30.630630628570188
2000-11-10,25.4375,29.824561401555357
2000-11-13,24.75,22.76923076766144
2000-11-14,28.375,36.66666666438519
2000-11-15,28.875,38.56749311056773
2000-11-16,27.375,35.84415584207038
2000-11-17,28.8125,43.86920980658673
2000-11-20,24.75,33.90243902253802
2000-11-21,23.875,34.924623113612284
2000-11-22,22.3125,35.27918781525317
2000-11-24,24.125,37.95620437749338
2000-11-27,23.125,40.10282776118689
2000-11-28,22.65625,41.65554071846973
2000-11-29,22.875,45.571428568512
2000-11-30,26.5,48.51351351057648
2000-12-01,26.4375,52.33236151261736
2000-12-04,28.1875,57.63888888530247
2000-12-05,31.5,57.04225351752747
2000-12-06,30.1875,52.853260866348066
2000-12-07,28.3125,52.005347590468126
2000-12-08,30.0625,52.63852242432955
2000-12-11,31.9375,66.71511627472552
2000-12-12,30.75,65.75931231669625
2000-12-13,28.375,63.397790051325664
2000-12-14,27.5,57.78097982335938
2000-12-15,28.5625,62.49999999597701
2000-12-18,32.0,68.90012641834801
2000-12-19,30.625,64.97584540711242
2000-12-20,28.5,54.10256409945667
2000-12-21,29.5,56.049382712949374
2000-12-22,31.875,57.10843373185728
2000-12-26,30.9375,48.806366044845454
2000-12-27,30.6875,51.11111110793087
2000-12-28,31.0625,56.54761904384921
2000-12-29,29.0625,47.64705882039031
2001-01-02,26.375,37.393767703009566
2001-01-03,32.0,52.35849056327163
2001-01-04,32.5625,58.48101265491147
2001-01-05,30.125,54.999999997066666
2001-01-08,29.9375,52.70935960300322
2001-01-09,31.5,48.93617020985061
2001-01-10,32.75,54.54545454218765
2001-01-11,33.3125,61.03151862072462
2001-01-12,32.3125,56.446991400388505
2001-01-16,31.8125,49.843260184587805
2001-01-17,33.25,55.65749235092744
2001-01-18,33.8125,57.53012047804616
2001-01-19,34.5625,58.28402366477645
2001-01-22,31.8125,56.285714282112
2001-01-23,31.484375,63.09047237337638
2001-01-24,30.0625,43.6734693837621
2001-01-25,29.9375,41.17647058435986
2001-01-26,30.375,50.9708737808653
2001-01-29,30.4375,51.96078430801999
2001-01-30,30.3125,44.75138120993132
2001-01-31,29.125,33.8888888846716
2001-02-01,30.0625,36.02150537200601
2001-02-02,27.75,32.36714975495157
2001-02-05,27.5,33.00492610473246
2001-02-06,27.625,25.274725271614543
2001-02-07,27.6875,21.839080456958655
2001-02-08,27.125,15.204678360581369
2001-02-09,23.5625,14.130434780888464
2001-02-12,23.0,13.848202395152072
2001-02-13,22.5625,15.1162790677988
2001-02-14,25.0,31.10047846556627
2001-02-15,25.5,31.428571425219047
2001-02-16,24.0,27.896995705472563
2001-02-20,23.125,26.5306122424723
2001-02-21,23.0,28.5087719270237
2001-02-22,23.375,25.570776253092305
2001-02-23,22.0,27.450980389142643
2001-02-26,23.1875,34.2465753389629
2001-02-27,21.6875,30.290456428719892
2001-02-28,19.0,25.441696111060452
2001-03-01,21.375,35.256410253879025
2001-03-02,16.875,33.639143728582525
2001-03-05,17.0,34.99999999754999
2001-03-06,17.625,37.770897830197924
2001-03-07,18.625,32.999999997535994
2001-03-08,17.5,29.354838707556297
2001-03-09,16.375,29.934210524110114
2001-03-12,15.1875,29.449838185567387
2001-03-13,16.9375,35.52238805732627
2001-03-14,16.0625,32.944606411842685
2001-03-15,14.6875,32.944606411842685
2001-03-16,14.0625,28.143712572962826
2001-03-19,15.4375,34.9397590337872
2001-03-20,14.375,37.90849672925114
2001-03-21,14.75,30.656934304063086
2001-03-22,15.5,44.85981307941654
2001-03-23,15.875,45.87155962831412
2001-03-26,15.4399995803833,41.86825324694948
2001-03-27,16.420000076293945,41.781588615757244
2001-03-28,15.0600004196167,41.06227296978434
2001-03-29,14.329999923706055,42.28593016715338
2001-03-30,14.630000114440918,47.746109439459204
2001-04-02,15.199999809265137,42.234636675732375
2001-04-03,13.15999984741211,38.25136636901427
2001-04-04,13.420000076293945,44.36040135320144
2001-04-05,14.470000267028809,51.747053457357055
2001-04-06,13.550000190734863,41.57930148238464
2001-04-09,14.050000190734863,48.47346281103738
2001-04-10,14.970000267028809,50.98302161015117
2001-04-11,15.529999732971191,50.13636240439303
2001-04-12,15.819999694824219,49.748051754670556
2001-04-16,15.960000038146973,52.448212877602074
2001-04-17,16.219999313354492,48.98989509081991
2001-04-18,17.920000076293945,63.96484107643552
2001-04-19,20.31999969482422,75.1469347009085
2001-04-20,19.75,71.0180630384821
2001-04-23,17.149999618530273,56.86136454059892
2001-04-24,16.969999313354492,65.4250985685276
2001-04-25,17.25,65.48100105913146
2001-04-26,16.899999618530273,60.41130734937286
2001-04-27,17.149999618530273,66.36363233557142
2001-04-30,16.15999984741211,59.18189522158738
2001-05-01,16.040000915527344,55.00468049092308
2001-05-02,17.170000076293945,57.2824176167126
2001-05-03,16.450000762939453,52.69461565718398
2001-05-04,17.09000015258789,54.634948025506176
2001-05-07,16.8700008392334,52.674903896507786
2001-05-08,17.040000915527344,45.856876607321695
2001-05-09,17.059999465942383,30.218435500640965
2001-05-10,16.389999389648438,29.85610259849733
2001-05-11,15.899999618530273,39.96789038238338
2001-05-14,16.040000915527344,42.48789263402945
2001-05-15,15.930000305175781,39.03654126254733
2001-05-16,16.399999618530273,45.92833581732696
2001-05-17,16.1200008392334,41.65316269897388
2001-05-18,16.280000686645508,51.12360452209084
2001-05-21,18.100000381469727,64.63068800132237
2001-05-22,17.579999923706055,53.18818094636571
2001-05-23,16.829999923706055,52.94117124872664
2001-05-24,17.299999237060547,51.66930985547039
2001-05-25,16.510000228881836,47.37608761052084
2001-05-29,15.609999656677246,40.5796984830578
2001-05-30,14.510000228881836,35.294118935442725
2001-05-31,15.300000190734863,43.79977564624487
2001-06-01,15.859999656677246,49.77426651575765
2001-06-04,16.059999465942383,50.11209953695832
2001-06-05,16.760000228881836,54.36382878623323
2001-06-06,17.0,53.23276175767312
2001-06-07,17.329999923706055,56.484455199077814
2001-06-08,17.010000228881836,53.84615229217065
2001-06-11,16.190000534057617,38.75147038229573
2001-06-12,16.139999389648438,41.02243893091648
2001-06-13,15.5,41.59291863949598
2001-06-14,14.850000381469727,34.85785297908687
2001-06-15,15.0,39.865768711730034
2001-06-18,14.84000015258789,44.2622971696932
2001-06-19,16.760000228881836,64.94024145374277
2001-06-20,17.520000457763672,64.80000365001383
2001-06-21,17.899999618530273,63.93442835307372
2001-06-22,17.479999542236328,59.416447356889556
2001-06-25,17.770000457763672,57.08275137563218
2001-06-26,18.440000534057617,59.52381371770011
2001-06-27,18.040000915527344,54.65269376399039
2001-06-28,19.18000030517578,62.84023886641517
2001-06-29,19.0,67.9897545210626
2001-07-02,19.579999923706055,70.62350872821719
2001-07-03,19.770000457763672,77.05957405527928
2001-07-05,18.93000030517578,75.24752450571651
2001-07-06,18.209999084472656,68.55490471851078
2001-07-09,18.90999984741211,72.14362683118834
2001-07-10,17.59000015258789,54.83119745711047
2001-07-11,18.0,52.912617979248324
2001-07-12,19.65999984741211,59.243696375921274
2001-07-13,19.540000915527344,61.17137255336024
2001-07-16,18.700000762939453,54.75946908939752
2001-07-17,19.5,55.3535328547308
2001-07-18,18.780000686645508,53.62035136660838
2001-07-19,19.170000076293945,49.94720046987619
2001-07-20,19.06999969482422,50.37273534592
2001-07-23,18.1299991607666,42.564098645480776
2001-07-24,18.209999084472656,41.90870605168497
2001-07-25,19.260000228881836,51.675126444055586
2001-07-26,19.40999984741211,56.46552219400906
2001-07-27,19.059999465942383,50.839863628325254
2001-07-30,18.670000076293945,56.750001122557265
2001-07-31,18.079999923706055,50.48899717580393
2001-08-01,18.31999969482422,40.08875379863662
2001-08-02,18.309999465942383,40.75186826102512
2001-08-03,18.0,44.28103851021634
2001-08-06,17.459999084472656,32.5938506487836
2001-08-07,17.239999771118164,35.634321444376695
2001-08-08,16.299999237060547,25.71912023848695
2001-08-09,15.989999771118164,24.836605375471763
2001-08-10,15.15999984741211,25.291188012024293
2001-08-13,15.6899995803833,30.495359984037407
2001-08-14,15.550000190734863,16.57656589086791
2001-08-15,15.010000228881836,12.962957608198764
2001-08-16,15.3100004196167,18.166383339504677
2001-08-17,14.720000267028809,17.56978383132011
2001-08-20,14.8100004196167,20.751341920532624
2001-08-21,14.130000114440918,15.25705003020009
2001-08-22,14.640000343322754,21.898933588754332
2001-08-23,14.010000228881836,20.875915697054296
2001-08-24,15.1899995803833,34.84646286072612
2001-08-27,14.930000305175781,34.66135563485044
2001-08-28,14.010000228881836,34.75366497362745
2001-08-29,13.350000381469727,33.20610797575837
2001-08-30,12.0,31.145583742545924
2001-08-31,12.210000038146973,28.411912074333017
2001-09-04,12.079999923706055,28.44720381609976
2001-09-05,12.069999694824219,30.452125292924606
2001-09-06,10.920000076293945,23.77538587806545
2001-09-07,11.069999694824219,26.986123130835367
2001-09-10,11.460000038146973,29.64762716505834
2001-09-17,11.010000228881836,30.499998385336895
2001-09-18,11.380000114440918,29.262081630778866
2001-09-19,11.199999809265137,31.039130634280298
2001-09-20,11.3100004196167,19.400638265552217
2001-09-21,10.760000228881836,18.552040686180135
2001-09-24,12.520000457763672,40.02677691598379
2001-09-25,12.25,42.23163772481434
2001-09-26,12.199999809265137,51.730101652753405
2001-09-27,12.039999961853027,48.51657910431486
2001-09-28,12.579999923706055,54.0716603653694
2001-10-01,12.579999923706055,54.15987062398805
2001-10-02,12.600000381469727,66.7999966243637
2001-10-03,13.65999984741211,71.9120083042954
2001-10-04,13.789999961853027,70.61946276524463
2001-10-05,14.199999809265137,78.4313608630975
2001-10-08,13.899999618530273,72.74367014262106
2001-10-09,13.699999809265137,72.48200881729937
2001-10-10,14.289999961853027,74.66886662620166
2001-10-11,14.970000267028809,84.11668827398366
2001-10-12,14.9399995803833,77.25223321594837
2001-10-15,14.4399995803833,73.44752778717967
2001-10-16,14.9399995803833,76.7578058578912
2001-10-17,13.65999984741211,62.98076679189405
2001-10-18,14.260000228881836,63.33333331925926
2001-10-19,14.539999961853027,64.89361531141822
2001-10-22,14.949999809265137,66.85795793322941
2001-10-23,15.010000228881836,61.30653353194914
2001-10-24,14.65999984741211,57.02746102473949
2001-10-25,13.949999809265137,48.073960426115555
2001-10-26,13.579999923706055,47.56097843623325
2001-10-29,13.399999618530273,47.70642120544788
2001-10-30,13.5,43.471076949539636
2001-10-31,13.5600004196167,37.01658127140004
2001-11-01,14.170000076293945,43.59401535939054
2001-11-02,14.449999809265137,50.08635773659898
2001-11-05,14.960000038146973,50.172417693211344
2001-11-06,15.220000267028809,66.31799040193863
2001-11-07,15.579999923706055,64.53743862146166
2001-11-08,15.449999809265137,60.36445987321666
2001-11-09,15.380000114440918,55.30864422372735
2001-11-12,15.399999618530273,54.86283498568561
2001-11-13,14.520000457763672,48.458156149890556
2001-11-14,14.920000076293945,61.46572800202186
2001-11-15,14.789999961853027,65.16291221732223
2001-11-16,14.550000190734863,64.19754392396354
2001-11-19,14.869999885559082,66.04216223395088
2001-11-20,14.5600004196167,61.06195509928362
2001-11-21,14.079999923706055,48.974940710990566
2001-11-23,14.40999984741211,49.549549727431774
2001-11-26,14.739999771118164,47.417835630411645
2001-11-27,14.420000076293945,40.740731733688975
2001-11-28,14.119999885559082,32.86383871874351
2001-11-29,14.1899995803833,34.99998636440462
2001-11-30,14.029999732971191,34.26571917533519
2001-12-03,13.699999809265137,31.52173123364389
2001-12-04,13.800000190734863,40.57590961472152
2001-12-05,15.369999885559082,54.509017178178404
2001-12-06,15.899999618530273,60.29684579851206
2001-12-07,15.90999984741211,63.17829405505065
2001-12-10,15.420000076293945,55.159477443455515
2001-12-11,15.109999656677246,55.15946757400379
2001-12-12,15.100000381469727,60.493834653079226
2001-12-13,14.670000076293945,52.62097051814367
2001-12-14,14.569999694824219,48.20295883619417
2001-12-17,14.789999961853027,53.99567899462008
2001-12-18,15.050000190734863,60.1307219234816
2001-12-19,14.920000076293945,57.8494667146327
2001-12-20,14.489999771118164,54.67479614144558
2001-12-21,14.380000114440918,57.23404460840923
2001-12-24,14.34000015258789,55.81896465877625
2001-12-26,14.09000015258789,30.72289934024093
2001-12-27,13.989999771118164,16.955034762934446
2001-12-28,14.0600004196167,18.64409573223891
2001-12-31,13.8100004196167,20.29523060082019
2002-01-02,13.979999542236328,28.01556750801734
2002-01-03,15.289999961853027,52.454773784120285
2002-01-04,15.449999809265137,60.83332558315078
2002-01-07,15.489999771118164,62.99434797452663
2002-01-08,15.75,63.40781845106731
2002-01-09,16.729999542236328,69.53487529110294
2002-01-10,16.690000534057617,71.02138765662919
2002-01-11,16.270000457763672,71.19049011504765
2002-01-14,16.389999389648438,73.87173593302708
2002-01-15,16.989999771118164,77.77778219787842
2002-01-16,16.579999923706055,75.25355556006377
2002-01-17,17.219999313354492,79.52468986971743
2002-01-18,16.479999542236328,69.70684437186142
2002-01-22,15.9399995803833,66.56298850284695
2002-01-23,16.75,69.58982547860325
2002-01-24,17.25,65.65495894912024
2002-01-25,16.690000534057617,59.30931895063895
2002-01-28,16.899999618530273,60.32211309654551
2002-01-29,16.5,55.38020432433451
2002-01-30,16.6200008392334,49.099846464273426
2002-01-31,17.260000228881836,54.24739145381876
2002-02-01,16.389999389648438,50.83798159905782
2002-02-04,16.1200008392334,48.153224063352006
2002-02-05,15.8100004196167,41.595443328826825
2002-02-06,16.040000915527344,46.05263780700505
2002-02-07,15.920000076293945,39.71519540390793
2002-02-08,16.18000030517578,47.431513437069945
2002-02-11,16.350000381469727,53.747721933880214
2002-02-12,16.18000030517578,44.09938193516946
2002-02-13,16.1200008392334,37.129848303956926
2002-02-14,16.31999969482422,45.40941746179117
2002-02-15,15.489999771118164,34.83871006388112
2002-02-19,14.789999961853027,32.727271667135696
2002-02-20,15.510000228881836,39.99999311658056
2002-02-21,15.260000228881836,30.620154457364734
2002-02-22,15.5,40.1766045187376
2002-02-25,16.34000015258789,52.156855837633294
2002-02-26,16.530000686645508,57.22891760771542
2002-02-27,16.3700008392334,53.36048811066555
2002-02-28,16.6200008392334,56.94445336406887
2002-03-01,15.989999771118164,48.24398760843463
2002-03-04,13.670000076293945,32.275128998667114
2002-03-05,13.850000381469727,34.61030370801588
2002-03-06,14.140000343322754,37.307689432449116
2002-03-07,14.0,35.01292511176726
2002-03-08,14.199999809265137,40.92827229795582
2002-03-11,14.5,47.839047100521356
2002-03-12,14.4399995803833,41.15702249103448
2002-03-13,13.890000343322754,39.21260158580771
2002-03-14,13.4399995803833,34.29878285172785
2002-03-15,12.600000381469727,21.493910146517905
2002-03-18,12.600000381469727,19.152277959628947
2002-03-19,12.8100004196167,22.27414447737266
2002-03-20,12.539999961853027,18.322981868360372
2002-03-21,13.149999618530273,27.881619006085643
2002-03-22,12.850000381469727,40.681820828916194
2002-03-25,12.520000457763672,35.38461376142945
2002-03-26,12.710000038146973,33.93257669797721
2002-03-27,12.630000114440918,34.3963510864192
2002-03-28,12.800000190734863,33.944953716196196
2002-04-01,12.84000015258789,29.756091877556983
2002-04-02,12.529999732971191,28.04597105538862
2002-04-03,12.479999542236328,31.688298551500125
2002-04-04,12.220000267028809,33.33333332058287
2002-04-05,12.130000114440918,41.92439094712176
2002-04-08,12.34000015258789,45.83332821835126
2002-04-09,11.979999542236328,37.30885314528264
2002-04-10,11.550000190734863,35.568509700453035
2002-04-11,10.9399995803833,17.784249905506314
2002-04-12,11.510000228881836,31.89189355171503
2002-04-15,11.300000190734863,32.960894288321555
2002-04-16,12.0600004196167,42.16868216002237
2002-04-17,11.779999732971191,40.22988580050772
2002-04-18,11.649999618530273,36.65893326743568
2002-04-19,11.930000305175781,40.000008371636724
2002-04-22,11.430000305175781,38.39663694054075
2002-04-23,11.119999885559082,36.400011205011545
2002-04-24,10.5,33.95523177209361
2002-04-25,10.5,34.53511300839942
2002-04-26,10.130000114440918,29.650103588021622
2002-04-29,10.430000305175781,35.56798468079916
2002-04-30,10.039999961853027,35.83490458922684
2002-05-01,9.449999809265137,35.9698789871008
2002-05-02,8.550000190734863,23.75887537580448
2002-05-03,8.430000305175781,24.144154943417277
2002-05-06,8.220000267028809,11.600013119305586
2002-05-07,8.25,12.842115530522435
2002-05-08,9.149999618530273,27.35507433473319
2002-05-09,8.479999542236328,20.812175527949535
2002-05-10,8.010000228881836,20.91836254247204
2002-05-13,8.470000267028809,28.02653270500315
2002-05-14,8.8100004196167,35.30434902896417
2002-05-15,9.1899995803833,39.314838467637145
2002-05-16,9.579999923706055,45.52845275274103
2002-05-17,9.5600004196167,42.58943623165593
2002-05-20,9.109999656677246,42.15851131851075
2002-05-21,8.850000381469727,44.642859868645616
2002-05-22,8.800000190734863,52.63157998855921
2002-05-23,9.369999885559082,59.038461134607175
2002-05-24,8.850000381469727,55.71688215820015
2002-05-28,8.9399995803833,56.193895610699826
2002-05-29,8.399999618530273,42.80229935160471
2002-05-30,8.420000076293945,49.34211075167258
2002-05-31,7.920000076293945,49.01960579120277
2002-06-03,7.320000171661377,37.84354592471825
2002-06-04,7.820000171661377,39.87729384199362
2002-06-05,8.65999984741211,45.046730043043894
2002-06-06,8.149999618530273,36.928695292210335
2002-06-07,8.359999656677246,39.39928446478752
2002-06-10,8.140000343322754,41.068142071144784
2002-06-11,8.029999732971191,42.23484053730872
2002-06-12,8.260000228881836,45.05494456354181
2002-06-13,8.260000228881836,38.65030883123221
2002-06-14,8.569999694824219,47.00853924400742
2002-06-17,9.199999809265137,52.490423506818075
2002-06-18,8.979999542236328,55.91836586132671
2002-06-19,8.800000190734863,53.75494222374396
2002-06-20,8.460000038146973,55.51020410549247
2002-06-21,8.119999885559082,58.62068680254357
2002-06-24,8.609999656677246,58.53131258327542
2002-06-25,8.699999809265137,50.515463392510206
2002-06-26,9.170000076293945,63.281255409643514
2002-06-27,9.680000305175781,65.9420354732716
2002-06-28,9.470000267028809,66.10168980491531
2002-07-01,9.0,60.80178294816634
2002-07-02,8.680000305175781,54.58515373102566
2002-07-03,9.550000190734863,61.834862433652006
2002-07-05,9.979999542236328,62.65709086993233
2002-07-08,9.3100004196167,50.98039781065573
2002-07-09,9.399999618530273,53.83211912458474
2002-07-10,8.979999542236328,51.57342134331899
2002-07-11,9.420000076293945,58.24742477801954
2002-07-12,9.680000305175781,63.58885661348372
2002-07-15,10.149999618530273,63.46154197290898
2002-07-16,9.989999771118164,61.13989977196573
2002-07-17,10.470000267028809,61.20690149809912
2002-07-18,10.050000190734863,53.2399299929073
2002-07-19,9.720000267028809,52.144083049758606
2002-07-22,9.229999542236328,51.965808553615396
2002-07-23,8.800000190734863,51.006710753068816
2002-07-24,9.399999618530273,48.68189248759673
2002-07-25,9.010000228881836,41.415931792375254
2002-07-26,9.329999923706055,50.18867461473304
2002-07-29,9.550000190734863,51.38122089024226
2002-07-30,9.869999885559082,58.34897292375727
2002-07-31,10.010000228881836,55.864814057729745
2002-08-01,9.670000076293945,49.9021503638228
2002-08-02,9.40999984741211,42.4489813273833
2002-08-05,9.010000228881836,40.466929379962124
2002-08-06,9.329999923706055,38.55421016563531
2002-08-07,9.520000457763672,44.421054309211314
2002-08-08,10.010000228881836,52.95315708461976
2002-08-09,9.8100004196167,56.27706850241172
2002-08-12,9.729999542236328,60.88992339350265
2002-08-13,9.09000015258789,46.40371803185472
2002-08-14,10.050000190734863,60.655737046778896
2002-08-15,10.119999885559082,58.53131685407684
2002-08-16,10.390000343322754,58.97436000172502
2002-08-19,10.930000305175781,60.81632953194667
2002-08-20,10.760000228881836,57.6064903849968
